1575539429038;subject_id_set;{"subject_id":"DE34F","subject_condition":"KNOWN_ALARM"}
1575539429039;app_metadata;{"version_code":10100,"version_name":"1.1.0_20191127_0039-9d94c92"}
1575539429039;phone_metadata;{"brand":"OnePlus","manufacturer":"OnePlus","model":"ONEPLUS A6013","version_sdk_level":28,"version_security_patch":"2019-08-01","version_release":"9"}
1575539429039;study_metadata;{"study_name":"Test","saliva_times":"0,15,15,15,15","study_days":5,"saliva_ids":"[S1, S2, S3, S4, S5, SA]","has_evening_salivette":true,"share_email_address":"a@b.c","check_duplicates":true,"manual_scan":false}
